"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"14296001827";"129314";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ43200152";"2018-06-26";"2018-06-26";
"14296001828";"129402";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ4320017N";"2018-06-26";"2018-06-26";
"14296001829";"129359";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ236003TG";"2018-06-26";"2018-06-26";
"14296001830";"129061";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ220004X1";"2018-06-26";"2018-06-26";
"14296001831";"129426";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ432003T6";"2018-06-26";"2018-06-26";
"14296001832";"113512";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ430602VP";"2018-06-26";"2018-06-26";
"14296001833";"129358";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ236003MM";"2018-06-26";"2018-06-26";
"14296001834";"129316";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320013K";"2018-06-26";"2018-06-26";
"14296001835";"129347";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004LT";"2018-06-26";"2018-06-26";
"14296001836";"129367";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Router";"estoque@callink.com.br";"16WZ4320035G";"2018-06-26";"2018-06-26";
"14296001837";"129058";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220002E7";"2018-06-26";"2018-06-26";
"14296001838";"129055";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004EY";"2018-06-26";"2018-06-26";
"14296001839";"113549";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126031E";"2018-06-26";"2018-06-26";
"14296001840";"113519";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609FL";"2018-06-26";"2018-06-26";
"14296001841";"113534";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ21260335";"2018-06-26";"2018-06-26";
"14296001842";"113536";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126038F";"2018-06-26";"2018-06-26";
"14296001843";"135612";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ505702DK";"2018-06-26";"2018-06-26";
"14296001844";"113535";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126032R";"2018-06-26";"2018-06-26";
"14296001845";"113547";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2166078L";"2018-06-26";"2018-06-26";
"14296001846";"135613";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ0250009G";"2018-06-26";"2018-06-26";
"14296001847";"135617";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601P7";"2018-06-26";"2018-06-26";
"14296001848";"113545";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ1806045H";"2018-06-26";"2018-06-26";
"14296001849";"113585";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602QN";"2018-06-26";"2018-06-26";
"14296001850";"113577";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602YD";"2018-06-26";"2018-06-26";
"14296001851";"113532";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4256061W";"2018-06-26";"2018-06-26";
"14296001852";"135599";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608V8";"2018-06-26";"2018-06-26";
"14296001853";"135619";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ120601SZ";"2018-06-26";"2018-06-26";
"14296001854";"113766";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602YT";"2018-06-26";"2018-06-26";
"14296001855";"129287";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ22200081";"2018-06-26";"2018-06-26";
"14296001856";"113684";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608FG";"2018-06-26";"2018-06-26";
"14296001857";"114035";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602Z7";"2018-06-26";"2018-06-26";
"14296001858";"135596";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ215508CF";"2018-06-26";"2018-06-26";
"14296001859";"113604";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ142600V1";"2018-06-26";"2018-06-26";
"14296001860";"135595";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ120601SH";"2018-06-26";"2018-06-26";
"14296001861";"113690";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222604B2";"2018-06-26";"2018-06-26";
"14296001862";"135579";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ185503Z8";"2018-06-26";"2018-06-26";
"14296001863";"113590";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Monitor";"estoque@callink.com.br";"12WZ1426009L";"2018-06-26";"2018-06-26";
"14296001864";"113589";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600WL";"2018-06-26";"2018-06-26";
"14296001865";"135581";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126038H";"2018-06-26";"2018-06-26";
"14296001866";"109613";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ522608JD";"2018-06-26";"2018-06-26";
"14296001867";"113607";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222605UR";"2018-06-26";"2018-06-26";
"14296001868";"113664";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222604EC";"2018-06-26";"2018-06-26";
"14296001869";"135590";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608UX";"2018-06-26";"2018-06-26";
"14296001870";"109687";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608BT";"2018-06-26";"2018-06-26";
"14296001871";"109743";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ52260953";"2018-06-26";"2018-06-26";
"14296001872";"135591";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226085V";"2018-06-26";"2018-06-26";
"14296001873";"113712";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600V7";"2018-06-26";"2018-06-26";
"14296001874";"113579";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ425605DY";"2018-06-26";"2018-06-26";
"14296001875";"135586";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522607UN";"2018-06-26";"2018-06-26";
"14296001876";"135588";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ0240024X";"2018-06-26";"2018-06-26";
"14296001877";"113706";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601NA";"2018-06-26";"2018-06-26";
"14296001878";"135592";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ395703RJ";"2018-06-26";"2018-06-26";
"14296001879";"135573";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226086B";"2018-06-26";"2018-06-26";
"14296001880";"135572";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226087K";"2018-06-26";"2018-06-26";
"14296001881";"135571";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ215508CL";"2018-06-26";"2018-06-26";
"14296001882";"135570";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ52260877";"2018-06-26";"2018-06-26";
"14296001883";"113747";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ425606BW";"2018-06-26";"2018-06-26";
"14296001884";"135568";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601DB";"2018-06-26";"2018-06-26";
"14296001885";"135564";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ425606HC";"2018-06-26";"2018-06-26";
"14296001886";"113594";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ222605RK";"2018-06-26";"2018-06-26";
"14296001887";"113701";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ222605X1";"2018-06-26";"2018-06-26";
"14296001888";"113592";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ142600UW";"2018-06-26";"2018-06-26";
"14296001889";"113755";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ151602ZF";"2018-06-26";"2018-06-26";
"14296001890";"135557";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ1535078Q";"2018-06-26";"2018-06-26";
"14296001891";"135554";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ120601UB";"2018-06-26";"2018-06-26";
"14296001892";"109660";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609EC";"2018-06-27";"2018-06-27";
"14296001893";"109649";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ522609EL";"2018-06-27";"2018-06-27";
"14296001894";"113586";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4256067K";"2018-06-27";"2018-06-27";
"14296001895";"113624";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ15160308";"2018-06-27";"2018-06-27";
"14296001896";"113768";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ376601MB";"2018-06-27";"2018-06-27";
"14296001897";"113694";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ212600A4";"2018-06-27";"2018-06-27";
"14296001898";"113573";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ151602QA";"2018-06-27";"2018-06-27";
"14296001899";"135555";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522607RJ";"2018-06-27";"2018-06-27";
"14296001900";"135553";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ446701M2";"2018-06-27";"2018-06-27";
"14296001901";"135551";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ120601R1";"2018-06-27";"2018-06-27";
"14296001902";"135549";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608V6";"2018-06-27";"2018-06-27";
"14296001903";"110004";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608G0";"2018-06-27";"2018-06-27";
"14296001904";"135543";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ486603HE";"2018-06-27";"2018-06-27";
"14296001905";"135545";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226085N";"2018-06-27";"2018-06-27";
"14296001906";"109708";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608CF";"2018-06-27";"2018-06-27";
"14296001907";"135542";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4866038B";"2018-06-28";"2018-06-27";
"14296001908";"113724";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608FX";"2018-06-27";"2018-06-27";
"14296001909";"113578";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602T1";"2018-06-27";"2018-06-27";
"14296001910";"113591";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600UJ";"2018-06-27";"2018-06-27";
"14296001911";"113600";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126035D";"2018-06-27";"2018-06-27";
"14296001912";"113602";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600U5";"2018-06-27";"2018-06-27";
"14296001913";"113601";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ142600VK";"2018-06-27";"2018-06-27";
"14296001914";"129327";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004JK";"2018-06-27";"2018-06-27";
"14296001915";"109690";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ49260860";"2018-06-27";"2018-06-27";
"14296001916";"113905";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4256063E";"2018-06-27";"2018-06-27";
"14296001917";"110824";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ233500N1";"2018-06-27";"2018-06-27";
"14296001918";"109689";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608EP";"2018-06-27";"2018-06-27";
"14296001919";"112072";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ486603HY";"2018-06-27";"2018-06-27";
"14296001920";"109747";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226092E";"2018-06-27";"2018-06-27";
"14296001921";"113832";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602SM";"2018-06-27";"2018-06-27";
"14296001922";"135533";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608TW";"2018-06-27";"2018-06-27";
"14296001923";"113569";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602SN";"2018-06-27";"2018-06-27";
"14296001924";"113588";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ212602XH";"2018-06-27";"2018-06-27";
"14296001925";"113811";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600VQ";"2018-06-27";"2018-06-27";
"14296001926";"135547";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ222604BU";"2018-06-27";"2018-06-27";
"14296001927";"113754";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602Z2";"2018-06-27";"2018-06-27";
"14296001928";"113675";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222604AC";"2018-06-27";"2018-06-27";
"14296001929";"113606";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222605W8";"2018-06-27";"2018-06-27";
"14296001930";"113596";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ142600V5";"2018-06-27";"2018-06-27";
"14296001931";"109684";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4926089H";"2018-06-27";"2018-06-27";
"14296001932";"135518";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608V5";"2018-06-27";"2018-06-27";
"14296001933";"135517";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609GC";"2018-06-27";"2018-06-27";
"14296001934";"113740";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ4256069K";"2018-06-27";"2018-06-27";
"14296001935";"135515";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ52260842";"2018-06-27";"2018-06-27";
"14296001936";"113688";"Maintenance";"Equipamento Usado - com avarias";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ222605P5";"2018-06-27";"2018-06-27";
"14296001937";"135506";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ24250AXE";"2018-06-27";"2018-06-27";
"14296001938";"135514";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"15WZ505702KZ";"2018-06-27";"2018-06-27";
"14296001939";"113570";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ4256063L";"2018-06-27";"2018-06-27";
"14296001940";"113608";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ222605VJ";"2018-06-27";"2018-06-27";
"14296001941";"135504";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ24350072";"2018-06-27";"2018-06-27";
"14296001942";"113679";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ21260389";"2018-06-27";"2018-06-27";
"14296001943";"113796";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ430602W5";"2018-06-27";"2018-06-27";
"14296001944";"135511";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ222501BW";"2018-06-27";"2018-06-27";
"14296001945";"135510";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ025000EG";"2018-06-27";"2018-06-27";
"14296001946";"113582";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ151602RZ";"2018-06-27";"2018-06-27";
"14296001947";"135520";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ505702M8";"2018-06-27";"2018-06-27";
"14296001948";"109742";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226094T";"2018-06-27";"2018-06-27";
"14296001949";"113798";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1601-l";"";"Ramal";"";"11WZ430602VV";"2018-06-27";"2018-06-27";
"14296001950";"113510";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601N6";"2018-06-27";"2018-06-27";
"14296001951";"109693";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ51160B7Q";"2018-06-27";"2018-06-27";
"14296001952";"135499";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ505702AK";"2018-06-27";"2018-06-27";
"14296001953";"135497";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"15WZ505702JX";"2018-06-27";"2018-06-27";
"14296001954";"113722";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ492608GF";"2018-06-27";"2018-06-27";
"14296001955";"129530";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220002F3";"2018-06-27";"2018-06-27";
"14296001956";"129529";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004T6";"2018-06-27";"2018-06-27";
"14296001957";"129528";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004TF";"2018-06-27";"2018-06-27";
"14296001958";"113614";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ22360460";"2018-06-27";"2018-06-27";
"14296001959";"129526";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004PT";"2018-06-27";"2018-06-27";
"14296001960";"129525";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004LX";"2018-06-27";"2018-06-27";
"14296001961";"129524";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004DL";"2018-06-27";"2018-06-27";
"14296001962";"129523";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004N1";"2018-06-27";"2018-06-27";
"14296001963";"129527";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004W8";"2018-06-27";"2018-06-27";
"14296001964";"129537";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ43200122";"2018-06-27";"2018-06-27";
"14296001965";"129538";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ43200184";"2018-06-27";"2018-06-27";
"14296001966";"129542";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ432003LM";"2018-06-27";"2018-06-27";
"14296001967";"129541";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320040D";"2018-06-27";"2018-06-27";
"14296001968";"129540";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320036N";"2018-06-27";"2018-06-27";
"14296001969";"129539";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320036R";"2018-06-27";"2018-06-27";
"14296001970";"129535";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ4320015D";"2018-06-27";"2018-06-27";
"14296001971";"129522";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ4320037F";"2018-06-27";"2018-06-27";
"14296001972";"129534";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ4320015J";"2018-06-28";"2018-06-28";
"14296001973";"129531";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ432002K3";"2018-06-28";"2018-06-28";
"14296001974";"129532";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"16WZ4320010Y";"2018-06-28";"2018-06-28";
"14296001975";"125642";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"10WZ13250034";"2018-06-28";"2018-06-28";
"14296001976";"129536";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ4320011Y";"2018-06-28";"2018-06-28";
"14296001977";"129463";"Production";"Equipamento Usado - em bom estado";"AVAYA";"";"";"Ramal";"";"16WZ4320012T";"2018-06-28";"2018-06-28";
"14296001978";"135490";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522608V3";"2018-06-28";"2018-06-28";
"14296001979";"135484";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2126035B";"2018-06-28";"2018-06-28";
"14296001980";"129313";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"16WZ220004RW";"2018-06-28";"2018-06-28";
"14296001981";"135491";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601LX";"2018-06-28";"2018-06-28";
"14296001982";"135483";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ2166089G";"2018-06-28";"2018-06-28";
"14296001983";"113571";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ42560653";"2018-06-28";"2018-06-28";
"14296001984";"135479";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ376601Q7";"2018-06-28";"2018-06-28";
"14296001985";"135478";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ21260398";"2018-06-28";"2018-06-28";
"14296001986";"135476";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222605W9";"2018-06-28";"2018-06-28";
"14296001987";"135473";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ222605WN";"2018-06-28";"2018-06-28";
"14296001988";"113705";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ42560624";"2018-06-28";"2018-06-28";
"14296001989";"113103";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ233500Q5";"2018-06-28";"2018-06-28";
"14296001990";"135468";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ522609G9";"2018-06-28";"2018-06-28";
"14296001991";"135467";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"12WZ120601SA";"2018-06-28";"2018-06-28";
"14296001992";"135461";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"11WZ522608VW";"2018-06-28";"2018-06-28";
"14296001993";"135458";"Production";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"";"11WZ5226098P";"2018-06-28";"2018-06-28";
"14296001994";"113636";"Estoque";"Equipamento Usado - em bom estado";"AVAYA";"1608-l";"";"Ramal";"estoque@callink.com.br";"12WZ151602YL";"2018-06-28";"2018-06-28";
