"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"1422000351";"115624";"Production";"Equipamento Usado - em bom estado";"LENOVO";"E431";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"rodrigo_duarte";"PEDVR56";"";"";;"2018-04-30";"2018-04-30";
"1422000352";"115594";"Production";"Equipamento Usado - em bom estado";"LENOVO";"E431";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"carlos_augusto";"ILEGIVEL";"";"";;"2018-04-30";"2018-04-30";
"1422000353";"122603";"Production";"Equipamento Usado - com avarias";"HP";"LENOVO";"";"Laptop";"juliana_azev";"PEERF33";"";"";;"2018-04-30";"2018-04-30";
"1422000354";"110790";"Production";"Equipamento Usado - em bom estado";"HP";"4440S";"EQUIPAMENTO USADO EM BOM ESTADO, SEM AVARIAS.


* ESTAVA COM ""TASSIANA RODRIGUES COSTA - MT 6937""";"Laptop";"30327_lucas";"BRG316F8KN";"";"";;"2018-04-30";"2018-04-30";
"1422000355";"136204";"Production";"Equipamento Usado - com avarias";"HP";"4430S";"*DESGASTE DA CARCAÇA.
*TRINCADOS NA CARCAÇA.
*USB´S DO LADO DIREITO ESTA COM MAL CONTATO .
*DOBRADIÇA DO LADO ESQUERDO ESTREGADA .";"Laptop";"fernando_campos";"BRG217FF02";"";"";;"2018-04-30";"2018-04-30";
"1422000356";"110086";"Production";"Equipamento Usado - com avarias";"HP";"4430S";"LCD QUEBRADO";"Laptop";"aline_marques";"BRG217FDMY";"";"";;"2018-04-30";"2018-04-30";
"1422000357";"112615";"Estoque";"Equipamento Usado - com avarias";"HP";"4440S i5";"FALTA TECLA ""PRINT"" NO TECLADO";"Laptop";"estoque@callink.com.br";"BRG315F867";"";"";;"2018-04-30";"2018-04-30";
"1422000358";"111813";"Production";"Equipamento Usado - com avarias";"HP";"4430S";"DOBRADIÇA DIREITA QUEBRADA";"Laptop";"camila_santos";"BRG239F9WW";"";"";;"2018-04-30";"2018-04-30";
"1422000359";"131455";"Production";"Equipamento Usado - em bom estado";"LENOVO";"80V8";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"bruna_nati";"PE02ZB20";"";"";;"2018-04-30";"2018-04-30";
"1422000360";"110353";"Production";"Equipamento Usado - em bom estado";"HP";"4430S";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"gustavo_santos";"BRG225F2HM";"";"";;"2018-04-30";"2018-04-30";
"1422000361";"111087";"Production";"Equipamento Usado - com avarias";"HP";"4430S i3";"NOTEBOOK USADO COM AVARIAS:

- FALTA TAMPA DO DVD;
- TRAVA DA BATERIA DIREITA QUEBRADA;
- BORDA DA TELA COM QUEBRADOS;";"Laptop";"aurora_mello";"BRG225F2J2";"";"";;"2018-04-30";"2018-04-30";
"1422000362";"131454";"Production";"Equipamento Usado - em bom estado";"LENOVO";"80V8";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"elismario_bor";"PG02ZB1Y";"";"";;"2018-04-30";"2018-04-30";
"1422000363";"131453";"Production";"Equipamento Usado - em bom estado";"LENOVO";"80V8";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"thamara_samor";"PE02ZB16";"";"";;"2018-04-30";"2018-04-30";
"1422000364";"131450";"Production";"Equipamento Usado - em bom estado";"LENOVO";"80V8";"EQUIPAMENTO USADO EM BOM ESTADO";"Laptop";"paulo_santana";"PE02ZB21";"";"";;"2018-04-30";"2018-04-30";
"1422000365";"132534";"Production";"Equipamento Novo";"LENOVO";"B320-81CC";"NOTEBOOK NOVO.";"Laptop";"29168_diego";"PE030K1W";"";"";;"2018-05-03";"2018-05-03";
"1422000366";"126877";"Production";"Equipamento Usado - em bom estado";"LENOVO";"E431";"NOTEBOOK USADO EM PREFEITO ESTADO, SEM AVARIAS.";"Laptop";"29187_cristiano";"PE-ERK60";"";"";;"2018-05-09";"2018-05-09";
"1422000367";"131359";"Production";"Equipamento Usado - em bom estado";"LENOVO";"v310";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO SEM AVARIAS.";"Laptop";"29098_fabiana";"PE02J19E";"";"";;"2018-05-14";"2018-05-14";
"1422000368";"122922";"Production";"Equipamento Usado - com avarias";"LENOVO";"V310";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO, CARCAÇA QUEBRADA(TRINCADA) LADO INFERIOR E SUPERIOR ESQUERDO.
- NOTEBOOK ESTAVA COM ""LETICIA CRISTINA SILVA"", AGUARDANDO DEFINIÇÃO DA COBRANÇA DOS DANOS/AVARIAS OCORRIDOS DURANTE O PERÍODO ESTAVA COM A MESMA.";"Laptop";"yago_dasilva";"PE02J1AR";"";"";;"2018-05-16";;
"1422000369";"132763";"Production";"Equipamento Usado - com avarias";"HP";"PROBOOK 4430s";"NOTEBOOK USADO COM AMASSADO NO ALTO FALANTE, QUEBRADO NO CANTO DIREITO PRÓXIMO A BATERIA, QUEBRADO NA TRAVA DA BATERIA E APRESENTANDO DESGASTE DE USO NO TOUCH.";"Laptop";"29226_antonio";"BRG14BF739";"";"";;"2018-05-17";"2018-05-17";
"1422000370";"2930";"Production";"Equipamento Usado - em bom estado";"";"HP G40";"NOTEBOOK USADO EM BOM ESTADO, SEM NENHUMA AVARIA.";"Laptop";"29230_vinicius";"BR5529VOKN";"";"";;"2018-05-21";;
"1422000371";"112600";"Production";"Equipamento Usado - em bom estado";"HP";"FOLIO 9470M i5";"NOTEBOOK USADO EM BOM ESTADO:

- TAMPA ADESIVADA;
- TECLADO SEM O BOTÃO CENTRAL;
- PEQUENO QUEBRADO NA PARTE DE BAIXO 
- APRESENTANDO DESGASTE DO TEMPO";"Laptop";"daniel_nunes";"CNU251CJKQ";"";"";;"2018-05-22";"2018-05-22";
"1422000372";"127620";"Production";"Equipamento Usado - com avarias";"DELL";"Vostro P41G i5";"- LEVE FROUXIDÃO NO CONECTOR DE REDE;
- FALTA UM PARAFUSO NA CARCAÇA INFERIOR;";"Laptop";"31775_roberto";"4KLYVC2";"";"";;"2018-05-22";"2018-05-30";
"1422000373";"105875";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4430s i3";"Notebook usado porém em bom estado de conservação.";"Laptop";"camilla_paula";"BRQ040F3J8";"";"";;"2018-05-30";;
"1422000374";"124572";"Inactive";"Equipamento Usado - em bom estado";"LENOVO";"THINKPAD T440";"NOTEBOOK USADO EM BOM ESTADO SEM AVARIAS.

OBS:NOTEBOOK FOI ROUBADO, BOLETIM DE OCORRÊNCIA ARQUIVADO NA PASTA DO COLABORADOR.";"Laptop";"rodrigo_silveira";"PE024DT9";"";"";;"2018-05-30";"2018-05-30";
"1422000375";"134736";"Production";"Equipamento Novo";"LENOVO";"LENOVO B320 i7";"NOTEBOOK NOVO / FONTE NOVA
MAC: PENDENTE";"Laptop";"29276_paulo";"PE03C355";"";"";;"2018-06-01";;
"1422000376";"134893";"Production";"Equipamento Usado - em bom estado";"LENOVO";"Lenovo B320 i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"29783_bruno";"PE03C3RH";"";"";;"2018-06-01";;
"1422000377";"134737";"Production";"Equipamento Novo";"LENOVO";"LENOVO B320 i7";"NOTEBOOK NOVO

MAC: PENDENTE";"Laptop";"29275_diogo";"PE03C3RS";"";"";;"2018-06-01";;
"1422000378";"134894";"Production";"Equipamento Novo";"LENOVO";"LENOVO B3320 i5";"NOTEBOOK NOVO";"Laptop";"leonardo_mendes";"PE036302";"";"";;"2018-06-04";;
"1422000379";"131568";"Production";"Equipamento Usado - em bom estado";"LENOVO";"B320 i5";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"31615_anderson";"PE0362AG";"";"";;"2018-06-05";;
"1422000380";"127550";"Inactive";"Equipamento Usado - em bom estado";"HP";"HP PROBOOK 4440S";"NOTEBOOK USADO COM UMA AVARIA NA JUNÇÃO DA TELA



ATENÇÃO NOTEBOOK FOI ROUBADO, BO APRESENTADO PELA FUNCIONÁRIA EM ANEXO";"Laptop";"";"";"";"";;"2018-06-08";;
"1422000381";"115626";"Production";"Equipamento Usado - em bom estado";"Lenovo";"Lenovo E431 i7";"Notebook usado em bom estado de conservação, teclado sem o botão central do mouse e parte superior esquerda quebrada no local de saída de ar.";"Laptop";"fabio_nunes";"";"";"";;"2018-06-11";;
"1422000382";"134896";"Production";"Equipamento Usado - em bom estado";"Lenovo";"Lenovo B320 i5";"Notebook Usado";"Laptop";"leonardo_souza";"PE03622T";"";"";;"2018-06-11";;
"1422000383";"106362";"Estoque";"Equipamento Usado - com avarias";"HP";"PROBOOK HP 4320s";"-TRAVA DA BATERIA QUEBRADA
-APRESENTANDO DESGASTE DE USO ACEITÁVEL PARA PRODUÇÃO.";"Laptop";"estoque@callink.com.br";"BRG113FQFV";"";"";;"2018-06-23";;
"1422000384";"104973";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG113F8FF";"";"";;"2018-06-29";;
"1422000385";"106993";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG113F60W";"";"";;"2018-06-29";;
"1422000386";"106459";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"";"BRG113F5FN";"";"";;"2018-06-29";;
"1422000387";"104774";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s i5";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG102FP86";"";"";;"2018-06-29";;
"1422000388";"104769";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s i3";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG102FNL5";"";"";;"2018-06-29";;
"1422000389";"104770";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG102FNN3";"";"";;"2018-06-29";;
"1422000390";"104974";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG102FNLD";"";"";;"2018-06-29";;
"1422000391";"106992";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG113F6FW";"";"";;"2018-06-29";;
"1422000392";"107000";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG113F6DG";"";"";;"2018-06-29";;
"1422000393";"104772";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG002FNMR";"";"";;"2018-06-29";;
"1422000394";"104768";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"INELEGÍVEL";"";"";;"2018-06-29";;
"1422000395";"111824";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4430s";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG239FKVX";"";"";;"2018-06-29";;
"1422000396";"128915";"Production";"Equipamento Novo";"Lenovo";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"marcelo_oliveir";"PE03DLXV";"";"";;"2018-07-05";;
"1422000397";"128914";"Production";"Equipamento Novo";"Lenovo";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"douglas_franca";"PE03DLYU";"";"";;"2018-07-05";;
"1422000398";"106997";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP ProBook 4320s";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO.

- Apresenta quebrado próximo a lateral esquerda ao lado da entrada HDMI.";"Laptop";"estoque@callink.com.br";"BRG113F6D4";"";"";;"2018-07-05";;
"1422000399";"110774";"Production";"Equipamento Usado - em bom estado";"HP";"HP Envy 41150BR i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"fernanda_andra";"BRG248FQ54";"";"";;"2018-07-11";;
"1422000400";"130295";"Maintenance";"Equipamento Usado - com avarias";"HP";"PROBOOK 4440s";"NOTEBOOK USADO COM AVARIAS:

- NOTEBOOK COM SINAIS DE DESGASTE DO TEMPO
- MOUSE PAD NÃO FUNCIONA;
- AMASSADOS NA TAMPA DA TELA;
- DOBRADIÇAS DA TELA COM O PLASTICO QUEBRADO;
- ENTRADAS USB DIRETA DANIFICADAS;";"Laptop";"estoque@callink.com.br";"BRG302FG5X";"";"";;"2018-07-11";;
"1422000401";"122683";"Production";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"EQUIPAMENTO USADO:

- ABERTURA A BATERIA DO LADO ESQUERDO ESTA SEM TRAVA;
- TAMPA DA DOBRADIÇA DO LADO ESQUERDO ESTA QUEBRADA;";"Laptop";"chaster_camara";"BRG040F3KG";"";"";;"2018-07-12";;
"1422000402";"124910";"Production";"Equipamento Novo";"Lenovo";"LENOVO B320";"NOTEBOOK NOVO";"Laptop";"rodrigo_martins";"PE03681G";"";"";;"2018-07-19";;
"1422000403";"128925";"Production";"Equipamento Novo";"Lenovo";"LENOVO B320";"NOTEBOOK NOVO";"Laptop";"kleber_roberto";"PE03680F";"";"";;"2018-07-19";;
"1422000404";"128923";"Production";"Equipamento Usado - em bom estado";"Lenovo";"LENOVO B320 i5";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"frederico_alvar";"PE0367Z2";"";"";;"2018-07-19";;
"1422000405";"135648";"Production";"Equipamento Novo";"Lenovo";"LENOVO B320";"NOTEBOOK NOVO";"Laptop";"adriana_cardoso";"PE03ALS5";"";"";;"2018-07-19";;
"1422000406";"128918";"Production";"Equipamento Novo";"Lenovo";"LENOVO B320";"NOTEBOOK NOVO";"Laptop";"marcelo_paris";"PE03C3QC";"";"";;"2018-07-19";;
"1422000407";"135646";"Production";"Equipamento Usado - em bom estado";"Lenovo";"LENOVO B320";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"renato_teixeira";"PE038FU2";"";"";;"2018-07-19";;
"1422000408";"135651";"Production";"Equipamento Novo";"DELL";"DELL LATITUDE 3480 i7";"NOTEBOOK NOVO";"Laptop";"carlos_leite";"CNTWWQ2";"";"";;"2018-07-26";;
"1422000409";"128916";"Production";"Equipamento Novo";"Lenovo";"LENOVO B320";"NOTEBOOK NOVO";"Laptop";"michael_vinhal";"PE03681H";"";"";;"2018-07-26";;
"1422000410";"104972";"Inactive";"Equipamento Usado - com avarias";"HP";"PROBOOK 4320s i5";"SUCATA - NOTEBOOK SEM RECUPERAÇÃO


NOTEBOOK USADO COM AVARIAS:

- FECHAMENTO DE BATERIA ESQUERDO QUEBRADO;
- QUEBRADO NA DIREITA E ESQUERDA DA BASE;
- SINAS DE DESGASTE DO TENPO;


NOTEBOOK ESTAVA COM: LINIQUE DE SOUZA SANTOS";"Laptop";"estoque@callink.com.br";"BRG113F6FH";"";"";;"2018-07-27";;
"1422000411";"107007";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s";"SUCATA - NOTEBOOK SEM RECUPERAÇÃO



NOTEBOOK USADO COM AVARIAS:

-SEM HD;
-QUEBRADO PRÓXIMO A SAÍDA DE AR;
-QUEBRADO NAS LATERAIS ESQUERDA SUPERIOR E INFERIOR DA BASE;

NOTEBOOK ESTAVA COM: EDNALDO KAIQUE";"Laptop";"estoque@callink.com.br";"BRG113F6F0";"";"";;"2018-07-27";;
"1422000412";"104776";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s i5";"SUCATA - NOTEBOOK SEM RECUPERAÇÃO


NOTEBOOK USADO COM AVARIAS:

- PARAFUSOS(2) EXPOSTOS NA TELA;
- TAMPA DE ÁUDIO AMASSADA;
- MOUSE PAD SOUTO;
- SINAIS DE DESGASTE COM O TEMPO;

NOTEBOOK ESTAVA COM: MARIA CRISTINA-BRADESCO CAC, SERÁ ENCAMINHADO PARA ANÁLISE TÉCNICA";"Laptop";"estoque@callink.com.br";"BRG049F0WW";"";"";;"2018-07-27";;
"1422000413";"136136";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s i3";"SUCATA - NOTEBOOK SEM RECUPERAÇÃO



NOTEBOOK USADO COM AVARIAS:

-SO CORROMPIDO;
-SINAIS DE DESGASTE DO TEMPO


NOTEBOOK ESTAVA COM: DANIEL REZENDE";"Laptop";"estoque@callink.com.br";"BRC1043";"";"";;"2018-07-27";;
"1422000414";"105427";"Inactive";"Equipamento Usado - com avarias";"HP";"HP ProBook 4320s i3";"SUCATA - NOTEBOOK SEM RECUPERAÇÃO



NOTEBOOK USADO COM AVARIAS:

- HD NÃO FUNCIONA;
- QUEBRADO PRÓXIMO A SAÍDA DE AR;
- SINAIS DE DESGASTE DO TEMPO;

NOTEBOOK ESTAVA COM: PEDRO HENRIQUE PEREIRA, SERÁ ENCAMINHADO PARA ANÁLISE TÉCNICA";"Laptop";"estoque@callink.com.br";"BRG025FWMK";"";"";;"2018-07-27";;
"1422000415";"129032";"Production";"Equipamento Novo";"Lenovo";"X250";"NOTEBOOK NOVO - OPERAÇÃO SCOPUS";"Laptop";"";"PE02FZGT";"";"";;"2018-07-28";;
"1422000416";"124567";"Production";"Equipamento Novo";"Lenovo";"LENOVO T440";"NOTEBOOK NOVO -TEMPO SERVICOS


NOTEBOOK EM PRODUÇÃO NA TEMPO SERVIÇOS - 21/01/2019
CHAMADO: 14191809";"Laptop";"";"PE024DW2";"";"";;"2018-07-28";;
"1422000417";"124404";"Production";"Equipamento Novo";"Lenovo";"LENOVO T440 i5";"NOTEBOOK NOVO";"Laptop";"elbson_alves";"PE024DXA";"";"";;"2018-07-28";;
"1422000418";"136148";"Production";"Equipamento Novo";"LENOVO";"LENOVO IDEAPAD 320 i7";"NOTEBOOK NOVO


FONTE NOTEBOOK PT: 136160";"Laptop";"guilherme_monte";"PE036J81";"";"";;"2018-08-06";;
"1422000419";"136140";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"ramon_sousa";"PE03C3Q9";"";"";;"2018-08-07";;
"1422000420";"136142";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"rubia_caroline";"PE03C3R0";"";"";;"2018-08-07";;
"1422000421";"136144";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO


NOTEBOOK ESTA COM O PRESTADOR DE SERVIÇO:
THIAGO BIANEH CAVALHERI";"Laptop";"denis_macedo";"PE03C3QD";"";"";;"2018-08-07";;
"1422000422";"136146";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"30953_rogerio";"PE03C3R8";"";"";;"2018-08-07";;
"1422000423";"131267";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"30710_kellen";"PE03C2Q0";"";"";;"2018-08-07";;
"1422000425";"131271";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO


FONTE PT 131270


PRÉ-PREPARAÇÃO - MARCUS";"Laptop";"30283_matheus";"PE03C3R1";"";"";;"2018-08-07";;
"1422000426";"131273";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO



FONTE PT 131272


PRÉ-PREPARAÇÃO - MARCUS";"Laptop";"wesley_silva";"PE03C3QP";"";"";;"2018-08-07";;
"1422000427";"131275";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"30508_tales";"PE03C3EL";"";"";;"2018-08-07";;
"1422000428";"131363";"Production";"Equipamento Usado - em bom estado";"DELL";"VOSTRO 14 i5";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"31750_romulo";"JCLT862";"";"";;"2018-08-16";;
"1422000429";"108778";"Production";"Equipamento Usado - com avarias";"HP";"4430S i3";"NOTEBOOK USADO COM AVARIAS

-TRAVA ESQUERDA DA BATERIA QUEBRADA;
- RACHADO LATERAL INFERIOR ESQUERDA;";"Laptop";"thamara_san";"BEG145F6YF";"";"";;"2018-08-25";"2018-08-25";
"1422000430";"0000";"Production";"Equipamento Usado - com avarias";"HP";"4430S";"NOTEBOOK USADO COM AVARIAS, NA TAMPA, NOS CANTOS E NAS DOBRADIÇAS DA TAMPA.

OBS. Aguardando a vinda da colaboradora no Estoque para colocar patrimônio no Notebook.";"Laptop";"nadia_canuto";"XV013LEAC4";"";"";;"2018-08-25";"2018-08-25";
"1422000431";"110210";"Estoque";"Equipamento Usado - com avarias";"HP";"PROBOOK 4430s i5";"NOTEBOOK USADO COM AVARIAS
-2 AMASSADOS NA TAMPA, 
-QUEBRADOS NA MOLDURA DA TELA,
-2 TRINCADOS NA CARCAÇA DO LADO ESQUERDO E DO LADO DIREITO.";"Laptop";"estoque@callink.com.br";"BRG219F12G";"";"";;"2018-08-27";;
"1422000432";"121236";"Inactive";"Equipamento Usado - com avarias";"LENOVO";"E431 i5";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"PEDRD7114/06";"";"";;"2018-08-28";;
"1422000433";"114125";"Inactive";"Equipamento Usado - com avarias";"HP";"PROBOOK 440 G1 i5";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRJ4040SVP";"";"";;"2018-08-28";;
"1422000434";"136203";"Inactive";"Equipamento Usado - com avarias";"HP";"HP PAVILION G4";"NOTEBOOK SEM RECUPERAÇÃO - SUCATA";"Laptop";"estoque@callink.com.br";"BRG224F55W";"";"";;"2018-08-28";;
"1422000435";"111086";"Inactive";"Equipamento Usado - com avarias";"HP";"PROBOOK 4430s i3";"NOTEBOOK USADO COM AVARIAS:

- BATERIA NÃO SEGURA CARGA;
- SINAIS DE DESGASTE DO TEMPO;
- BATERIA NÃO FIXA TOTALMENTE NA CARCAÇA;
- TAMPA DA CARCAÇA NÃO FECHA TOTALMENTE;
- QUEBRADO PRÓXIMO AO FECHAMENTO DE TELA DIREITO E ESQUERDO;

*NOTEBOOK SEM RECUPEÇÃO ENCAMINHADO PARA SUCATA";"Laptop";"estoque@callink.com.br";"BRG225F2JM";"";"";;"2018-08-30";;
"1422000436";"131269";"Production";"Equipamento Novo";"LENOVO";"Lenovo B320 i7";"NOTEBOOK NOVO";"Laptop";"rodrigo_storti";"PE03C3S1";"i7";"";;"2018-08-07";;
"1422000437";"105428";"Production";"Equipamento Usado - em bom estado";"HP";"HP ProBook 4320s i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO, APENAS COM DESGASTE DO TEMPO;";"Laptop";"silvia_gracas";"BRG030F3VM";"";"";;"2018-09-06";;
"1422000438";"121438";"Production";"Equipamento Usado - em bom estado";"HP";"ELITEBOOK 840 G1";"NOTEBOOK USADO EM BOM ESTADO, SEM AVARIAS.";"Laptop";"marcelo_fonseca";"BRG449FV9W";"";"";;"2018-09-13";"2018-09-13";
"1422000439";"136229";"Inactive";"Equipamento Usado - em bom estado";"DELL";"VOSTRO 5470 i7";"NOTEBOOK DANIFICADO/SERÁ UTILIZADO PARA APROVEITAMENTO DE PEÇAS E COMPONENTES PELA OFICINA DE HARDWARE.";"Laptop";"";"2N5ZZ02";"";"";;"2018-10-01";;
"1422000440";"115668";"Production";"Equipamento Usado - com avarias";"LENOVO";"LENOVO E431 i7";"NOTEBOOK USADO COM AVARIAS:

-SINAIS DE DESGASTE DO TEMPO;
-FALTANDO TECLA CENTRAL DO TECLADO;
-USB DANIFICADA PRÓXIMO AO LEITOR DE DVD;
-QUEBRADO PRÓXIMO A SAÍDA DE AR DO COOLER;";"Laptop";"denner_campelo";"PEDPT81";"";"";;"2018-10-01";;
"1422000441";"113703";"Production";"Equipamento Usado - em bom estado";"HP";"HP ProBook 440 G1";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVACÃO
- AMASSADO PRÓXIMO AO MOUSE PAD;
- QUEBRADO PRÓXIMO A TELA SUPERIOR E INFERIOR ESQUERDA.";"Laptop";"carolina_prado";"BRJ4020CJJ";"";"";;"2018-10-03";;
"1422000442";"115620";"Maintenance";"Equipamento Usado - com avarias";"DELL";"P41G i7";"NOTEBOOK USADO COM AVARIAS:

- CARCAÇA RACHADA PRÓXIMO AO SUPORTE DE TELA, GERANDO COM ISSO INTERFERÊNCIA NA TELA;

- NOTEBOOK ENVIADO P/ SUPORTE TÉCNICO EM 19/10/2018 PARA AVALIAÇÃO E LAUDO.";"Laptop";"";"3QFRZ02";"";"";;"2018-10-04";;
"1422000443";"129030";"Production";"Equipamento Usado - em bom estado";"LENOVO";"X250 i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"4878pc_luiz";"PE02FGU";"";"";;"2018-10-18";;
"1422000444";"124929";"Production";"Equipamento Usado - em bom estado";"HP";"HP 640 i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO

- TECLADO SEM O BOTÃO CENTRAL;";"Laptop";"31812_gleyce";"BRJ529VDKN";"";"";;"2018-10-26";;
"1422000445";"136254";"Maintenance";"Equipamento Usado - em bom estado";"LENOVO";"LENOVO E431 i5";"";"Laptop";"estoque@callink.com.br";"PEERK43";"";"";;"2018-11-05";;
"1422000446";"109347";"Production";"Equipamento Usado - em bom estado";"HP";"PROBOOK 4430s";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"belchior_neto";"BRG207FQHW";"";"";;"2018-11-07";;
"1422000447";"111090";"Estoque";"Equipamento Usado - com avarias";"HP";"HP ProBook 4430S i3";"NOTEBOOK USADO COM AVARIAS:

- QUEBRADOS NO CANTO DIREITO PRÓXIMO AO DVD; 
- SINAIS DE DESGASTE DO TEMPO;
- BATERIA NÃO SEGURA CARGA.";"Laptop";"estoque@callink.com.br";"BRG223FG9P";"";"";;"2018-11-12";;
"1422000448";"115606";"Production";"Equipamento Usado - em bom estado";"DELL";"DELL ULTRABOOK P41G i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"gustavo_aqui";"9ZSVZ02";"";"";;"2018-11-12";;
"1422000449";"136287";"Estoque";"Equipamento Usado - com avarias";"MAC";"Macbook A1181";"NOTEBOOK USADO SEM FONTE";"Laptop";"estoque@callink.com.br";"S/N";"";"";;"2018-11-29";;
"1422000450";"124928";"Production";"Equipamento Usado - em bom estado";"HP";"440 i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"28888_jose";"BRJ529VDM6";"";"";;"2018-11-29";;
"1422000451";"136289";"Production";"Equipamento Usado - em bom estado";"LENOVO";"E431 i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO.

- FALTA TECLA DO BOTÃO CENTRAL DO TECLADO;";"Laptop";"jeeferson_miguel";"PECNL8814/04";"";"";;"2018-11-30";;
