"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"14297001236";"121173";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPLC1A736";"2018-06-06";"2018-06-06";
"14297001237";"121169";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPLC1A784";"2018-06-06";"2018-06-06";
"14297001238";"134606";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC201191E";"2018-06-06";"2018-06-06";
"14297001239";"105252";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ503650E";"2018-06-06";"2018-06-06";
"14297001240";"134571";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"S/N";"2018-06-06";"2018-06-06";
"14297001241";"110900";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPQJ15572";"2018-06-06";"2018-06-06";
"14297001242";"134583";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC201189K";"2018-06-06";"2018-06-06";
"14297001243";"134568";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABB00681R";"2018-06-06";"2018-06-06";
"14297001244";"121129";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-06";"2018-06-06";
"14297001245";"112965";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPVH16167";"2018-06-06";"2018-06-06";
"14297001246";"134565";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQAC600231W";"2018-06-06";"2018-06-06";
"14297001247";"121132";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"408SPGS1B647";"2018-06-06";"2018-06-06";
"14297001248";"110916";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPAE15584";"2018-06-06";"2018-06-06";
"14297001249";"134563";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"406SPMZ13139";"2018-06-06";"2018-06-06";
"14297001250";"134578";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC200873T";"2018-06-06";"2018-06-06";
"14297001251";"104852";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA01322K";"2018-06-06";"2018-06-06";
"14297001252";"105410";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ504806Z";"2018-06-06";"2018-06-06";
"14297001253";"104397";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ806816Y";"2018-06-06";"2018-06-06";
"14297001254";"134559";"Production";"Equipamento Usado - em bom estado";"AOC";"E2223P";"";"Monitor";"";"S/N";"2018-06-06";"2018-06-06";
"14297001255";"111925";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502570E";"2018-06-06";"2018-06-06";
"14297001256";"105889";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403227Z";"2018-06-06";"2018-06-06";
"14297001257";"105890";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ402908F";"2018-06-06";"2018-06-06";
"14297001258";"105029";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505153Z";"2018-06-06";"2018-06-06";
"14297001259";"134555";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC201040X";"2018-06-06";"2018-06-06";
"14297001260";"121700";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPVH05591";"2018-06-06";"2018-06-06";
"14297001261";"113405";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPPB2A904";"2018-06-06";"2018-06-06";
"14297001262";"111897";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502575M";"2018-06-06";"2018-06-06";
"14297001263";"105027";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505594L";"2018-06-06";"2018-06-06";
"14297001264";"110902";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPZK15549";"2018-06-06";"2018-06-06";
"14297001265";"110921";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPAE15728";"2018-06-06";"2018-06-06";
"14297001266";"121138";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPPB1A800";"2018-06-06";"2018-06-06";
"14297001267";"113050";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC200909A";"2018-06-06";"2018-06-06";
"14297001268";"134545";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC506114H";"2018-06-06";"2018-06-06";
"14297001269";"113433";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"309SPDT1K106";"2018-06-06";"2018-06-06";
"14297001270";"110908";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPFX15755";"2018-06-06";"2018-06-06";
"14297001271";"108893";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXNZA03706H";"2018-06-06";"2018-06-06";
"14297001272";"107024";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01284X";"2018-06-07";"2018-06-07";
"14297001273";"134533";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC501067T";"2018-06-07";"2018-06-07";
"14297001274";"110907";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPLC15792";"2018-06-07";"2018-06-07";
"14297001275";"107020";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXNZA01197F";"2018-06-07";"2018-06-07";
"14297001276";"105035";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"0118HQAZ505255K";"2018-06-07";"2018-06-07";
"14297001277";"110913";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPKN15797";"2018-06-07";"2018-06-07";
"14297001278";"113161";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503015D";"2018-06-07";"2018-06-07";
"14297001279";"127113";"Estoque";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"estoque@callink.com.br";"BRG51109MX";"2018-06-07";"2018-06-07";
"14297001280";"121146";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"408SPRW1A822";"2018-06-07";"2018-06-07";
"14297001281";"113181";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200901W";"2018-06-07";"2018-06-07";
"14297001282";"134516";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC502840E";"2018-06-07";"2018-06-07";
"14297001283";"112625";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502996V";"2018-06-07";"2018-06-07";
"14297001284";"112641";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPSL0Q038";"2018-06-07";"2018-06-07";
"14297001285";"105062";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505474X";"2018-06-07";"2018-06-07";
"14297001286";"127160";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"S/N";"2018-06-07";"2018-06-07";
"14297001287";"134515";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC200874B";"2018-06-07";"2018-06-07";
"14297001288";"134510";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506227E";"2018-06-07";"2018-06-07";
"14297001289";"134550";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503050N";"2018-06-07";"2018-06-07";
"14297001290";"108928";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02319N";"2018-06-07";"2018-06-07";
"14297001291";"121160";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-07";"2018-06-07";
"14297001292";"113418";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPJP1K044";"2018-06-07";"2018-06-07";
"14297001293";"121398";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-07";"2018-06-07";
"14297001294";"121164";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPSL1A782";"2018-06-07";"2018-06-07";
"14297001295";"112878";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPXV15970";"2018-06-07";"2018-06-07";
"14297001296";"105789";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ900785T";"2018-06-07";"2018-06-07";
"14297001297";"105853";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ900731F";"2018-06-07";"2018-06-07";
"14297001298";"105816";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXOZ900833E";"2018-06-08";"2018-06-08";
"14297001299";"105058";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505017Z";"2018-06-08";"2018-06-08";
"14297001300";"110918";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPWQ15753";"2018-06-08";"2018-06-08";
"14297001301";"112877";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPLC16152";"2018-06-08";"2019-02-14";
"14297001302";"110899";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"306SPUU15774";"2018-06-08";"2018-06-08";
"14297001303";"105814";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXOZ900835R";"2018-06-08";"2018-06-08";
"14297001304";"105073";"Inactive";"Equipamento Usado - com avarias";"SANSUNG";"B1930N";"ENCAMINHADO PARA DESCARTE:
- MONITOR COM DEFEITO NA TELA";"Monitor";"";"0118HQAZ505291A";"2018-06-08";"2018-06-08";
"14297001305";"105222";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ403435F";"2018-06-08";"2018-06-08";
"14297001306";"105220";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXIZ403630T";"2018-06-08";"2018-06-08";
"14297001307";"107022";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA01217H";"2018-06-08";"2018-06-08";
"14297001308";"105023";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ503958N";"2018-06-08";"2018-06-08";
"14297001309";"127128";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001310";"105016";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ504589E";"2018-06-08";"2018-06-08";
"14297001311";"115893";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"408SPFX0A619";"2018-06-08";"2018-06-08";
"14297001312";"121174";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001313";"121159";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001314";"121698";"Estoque";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"estoque@callink.com.br";"409SPFX05515";"2018-06-08";"2018-06-08";
"14297001315";"105227";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXGZ500656P";"2018-06-08";"2018-06-08";
"14297001316";"134487";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC506223P";"2018-06-08";"2018-06-08";
"14297001317";"105018";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ503646T";"2018-06-08";"2018-06-08";
"14297001318";"134494";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQCC201185V";"2018-06-08";"2018-06-08";
"14297001319";"134469";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC502739P";"2018-06-08";"2018-06-08";
"14297001320";"105812";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"PU19HXGZ502800Z";"2018-06-08";"2018-06-08";
"14297001321";"105059";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"0118HQAZ504909Z";"2018-06-08";"2018-06-08";
"14297001322";"105840";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXIZ500651B";"2018-06-08";"2018-06-08";
"14297001323";"121616";"Estoque";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"estoque@callink.com.br";"409SPWQ05513";"2018-06-08";"2018-06-08";
"14297001324";"121151";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"408SPED1A956";"2018-06-08";"2018-06-08";
"14297001325";"104851";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01285N";"2018-06-08";"2018-06-08";
"14297001326";"112859";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPHG16001";"2018-06-08";"2018-06-08";
"14297001327";"128986";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"estoque@callink.com.br";"BRG64200KH";"2018-06-08";"2018-06-08";
"14297001328";"113404";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"309SPTM1F497";"2018-06-08";"2018-08-17";
"14297001329";"105795";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXIZ500534H";"2018-06-08";"2018-06-08";
"14297001330";"122534";"Production";"Equipamento Usado - em bom estado";"HP";"V194BZ";"";"Monitor";"";"BRC51102BY";"2018-06-08";"2018-06-08";
"14297001331";"134480";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502895T";"2018-06-08";"2018-06-08";
"14297001332";"105417";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ402615J";"2018-06-08";"2018-06-08";
"14297001333";"121185";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPVH1B687";"2018-06-08";"2018-06-08";
"14297001334";"105011";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505377J";"2018-06-08";"2018-06-08";
"14297001335";"121988";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001336";"110897";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPTM15745";"2018-06-08";"2018-06-08";
"14297001337";"110896";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPMZ0T227";"2018-06-08";"2018-06-08";
"14297001338";"134459";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCBB00232K";"2018-06-08";"2018-06-08";
"14297001339";"105045";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0118HQAZ505135F";"2018-06-08";"2018-06-08";
"14297001340";"105792";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXOZ900804B";"2018-06-08";"2018-06-08";
"14297001341";"127138";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001342";"134446";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC501221T";"2018-06-08";"2018-06-08";
"14297001343";"127115";"Production";"Equipamento Usado - em bom estado";"V206";"V206HZ";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001344";"112848";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-06-08";"2018-06-08";
"14297001345";"121189";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"estoque@callink.com.br";"408SPFX1B755";"2018-06-08";"2018-06-08";
"14297001346";"134444";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01454F";"2018-06-08";"2018-06-08";
"14297001347";"134463";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBBB00051B";"2018-06-08";"2018-06-08";
"14297001348";"124465";"Production";"Equipamento Usado - em bom estado";"HP";"V203HZ";"";"Monitor";"";"BRC546024V";"2018-06-08";"2018-06-08";
"14297001349";"134441";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQBC600071E";"2018-06-08";"2018-06-08";
"14297001350";"134440";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"estoque@callink.com.br";"0305HQBC600028H";"2018-06-08";"2018-06-08";
"14297001351";"134437";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQCC600018W";"2018-06-09";"2018-06-09";
"14297001352";"106211";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"PU19HXKB205630T";"2018-06-09";"2018-06-09";
"14297001353";"112640";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPPB0Q032";"2018-06-09";"2018-06-09";
"14297001354";"121886";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPDT07786";"2018-06-09";"2018-06-09";
"14297001355";"121137";"Estoque";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPWQ1B921";"2018-06-09";"2018-06-09";
"14297001356";"134433";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQCC201212H";"2018-06-09";"2018-06-09";
"14297001357";"113450";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPYR2A906";"2018-06-09";"2018-06-09";
"14297001358";"134431";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01429P";"2018-06-09";"2018-06-09";
"14297001359";"113392";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPYR1R682";"2018-06-09";"2018-06-09";
"14297001360";"126625";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPNY1Q351";"2018-06-09";"2018-06-09";
"14297001361";"105818";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ900005D";"2018-06-09";"2018-06-09";
"14297001362";"121397";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPDT1T018";"2018-06-09";"2018-06-09";
"14297001363";"134419";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG5130N08";"2018-06-09";"2018-06-09";
"14297001364";"115908";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"406SPJP1A948";"2018-06-09";"2018-06-09";
"14297001365";"108883";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA01434V";"2018-06-11";"2018-06-11";
"14297001366";"108889";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02413T";"2018-06-11";"2018-06-11";
"14297001367";"108890";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA01633E";"2018-06-11";"2018-06-11";
"14297001368";"108884";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA03372T";"2018-06-11";"2018-06-11";
"14297001369";"108891";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ910653D";"2018-06-11";"2018-06-11";
"14297001370";"108885";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ910681M";"2018-06-11";"2018-06-11";
"14297001371";"106390";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02335L";"2018-06-11";"2018-06-11";
"14297001372";"105414";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ403048Y";"2018-06-11";"2018-06-11";
"14297001373";"108888";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ911285N";"2018-06-11";"2018-06-11";
"14297001374";"106391";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02546E";"2018-06-11";"2018-06-11";
"14297001375";"105425";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ403047Z";"2018-06-11";"2018-06-11";
"14297001376";"108930";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02425L";"2018-06-11";"2018-06-11";
"14297001377";"134407";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02528L";"2018-06-11";"2018-06-11";
"14297001378";"105893";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403054W";"2018-06-11";"2018-06-11";
"14297001379";"134394";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01535M";"2018-06-11";"2018-06-11";
"14297001380";"108931";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXNZ910807B";"2018-06-11";"2018-06-11";
"14297001381";"105391";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ504560D";"2018-06-11";"2018-06-11";
"14297001382";"105065";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ504382N";"2018-06-11";"2018-06-11";
"14297001383";"108887";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA02421J";"2018-06-11";"2018-06-11";
"14297001384";"106380";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA04180V";"2018-06-11";"2018-06-11";
"14297001385";"105438";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ500556N";"2018-06-11";"2018-06-11";
"14297001386";"105170";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505589D";"2018-06-11";"2018-06-11";
"14297001387";"105443";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ500611H";"2018-06-12";"2018-06-12";
"14297001388";"105411";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403354D";"2018-06-12";"2018-06-12";
"14297001389";"105194";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ502816P";"2018-06-12";"2018-06-12";
"14297001390";"105231";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ504910E";"2018-06-12";"2018-06-12";
"14297001391";"105534";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ500643P";"2018-06-12";"2018-06-12";
"14297001392";"104897";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZA01319R";"2018-06-12";"2018-06-12";
"14297001393";"105076";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505137H";"2018-06-12";"2018-06-12";
"14297001394";"105383";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ502697X";"2018-06-12";"2018-06-12";
"14297001395";"105380";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ403440Z";"2018-06-12";"2018-06-12";
"14297001396";"105447";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ500652K";"2018-06-12";"2018-06-12";
"14297001397";"134381";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ402758K";"2018-06-12";"2018-06-12";
"14297001398";"105382";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ502695P";"2018-06-12";"2018-06-12";
"14297001399";"105385";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ402618V";"2018-06-12";"2018-06-12";
"14297001400";"105378";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ403484J";"2018-06-12";"2018-06-12";
"14297001401";"108912";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA01628L";"2018-06-12";"2018-06-12";
